|2002_naics|2002_naics_title|sic|sic_title_and_note|filename|end|start
465|315233.0|Women’s and Girls’ Cut and Sew Dress Manufacturing|2335.0|Women’s, Misses’, and Juniors’ Dresses (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
466|315233.0|Women’s and Girls’ Cut and Sew Dress Manufacturing|2361.0|Girls’, Children’s, and Infants’ Dresses, Blouses, and Shirts (girls’ dresses except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
467|315233.0|Women’s and Girls’ Cut and Sew Dress Manufacturing|5699.0|Miscellaneous Apparel and Accessory Stores (custom dressmakers)|2002_NAICS_to_1987_SIC.xls|1987|2002
468|315234.0|Women’s and Girls’ Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing|2337.0|Women’s, Misses’, and Juniors’ Suits, Skirts, and Coats (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
469|315234.0|Women’s and Girls’ Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing|2369.0|Girls’, Children’s, and Infants’ Outerwear, NEC (girls’ suits, coats, jackets, and skirts except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
470|315234.0|Women’s and Girls’ Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing|2385.0|Waterproof Outerwear (women’s and girls’ water resistant or water repellent tailored coats, except made from rubberized fabric, plastics, etc. and contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
471|315239.0|Women’s and Girls’ Cut and Sew Other Outerwear Manufacturing |2339.0|Women’s, Misses’, and Juniors’ Outerwear, NEC (except team athletic uniforms, scarves,  and contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
472|315239.0|Women’s and Girls’ Cut and Sew Other Outerwear Manufacturing |2369.0|Girls’, Children’s, and Infants’ Outerwear, NEC (girls’ other outerwear except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
473|315239.0|Women’s and Girls’ Cut and Sew Other Outerwear Manufacturing |2385.0|Waterproof Outerwear (other women’s and girls’ water resistant or water repellent nontailored outerwear, except made from  rubberized fabric, plastics, etc. and contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
474|315291.0|Infants’ Cut and Sew Apparel Manufacturing|2341.0|Women’s, Misses’, Children’s, and Infants’ Underwear and Nightwear (infants’ except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
475|315291.0|Infants’ Cut and Sew Apparel Manufacturing|2361.0|Girls’, Children’s, and Infants’ Dresses, Blouses, and Shirts (infants’ except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
476|315291.0|Infants’ Cut and Sew Apparel Manufacturing|2369.0|Girls’, Children’s, and Infants’ Outerwear, NEC (infants’ except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
477|315291.0|Infants’ Cut and Sew Apparel Manufacturing|2385.0|Waterproof Outerwear (infants’ waterproof outerwear made from rubberized fabric, plastics, etc. except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
478|315292.0|Fur and Leather Apparel Manufacturing|2371.0|Fur Goods (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
479|315292.0|Fur and Leather Apparel Manufacturing|2386.0|Leather and Sheep-lined Clothing (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
480|315299.0|All Other Cut and Sew Apparel Manufacturing|2329.0|Men’s and Boys’ Clothing, NEC (team athletic uniforms except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
481|315299.0|All Other Cut and Sew Apparel Manufacturing|2339.0|Women’s, Misses’, and Juniors’ Outerwear, NEC (team athletic uniforms except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
482|315299.0|All Other Cut and Sew Apparel Manufacturing|2385.0|Waterproof Outerwear (men's, boys', women's, and girls' waterproof outerwear made from rubberized fabric, plastics, etc. except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
483|315299.0|All Other Cut and Sew Apparel Manufacturing|2389.0|Apparel and Accessories, NEC (apparel, such as academic gowns, clerical outerwear, and band uniforms, except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
484|315299.0|All Other Cut and Sew Apparel Manufacturing|3069.0|Fabricated Rubber Products, NEC (rubber cut and sew outerwear)|2002_NAICS_to_1987_SIC.xls|1987|2002
485|315991.0|Hat, Cap, and Millinery Manufacturing|2353.0|Hats, Caps, and Millinery (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
486|315992.0|Glove and Mitten Manufacturing|2381.0|Dress and Work Gloves, Except Knit and All-Leather (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
487|315992.0|Glove and Mitten Manufacturing|3151.0|Leather Gloves and Mittens (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
488|315993.0|Men’s and Boys’ Neckwear Manufacturing|2323.0|Men’s and Boys’ Neckwear (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
489|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2339.0|Women’s, Misses’, and Juniors’ Outerwear, NEC (scarves except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
490|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2385.0|Waterproof Outerwear (accessories, such as aprons, bibs, and other miscellaneous waterproof items, made from rubberized fabric, plastics, etc. except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
491|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2387.0|Apparel Belts (except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
492|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2389.0|Apparel and Accessories, NEC (accessories such as, handkerchiefs, arm bands, cummerbunds, suspenders, etc., except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
493|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2396.0|Automotive Trimmings, Apparel Findings, and Related Products (apparel findings and trimmings, except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
494|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|2399.0|Fabricated Textile Products, NEC (apparel and apparel accessories, except contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
495|315999.0|Other Apparel Accessories and Other Apparel Manufacturing|3069.0|Fabricated Rubber Products, NEC (bibs, bathing caps, related rubber accessories)|2002_NAICS_to_1987_SIC.xls|1987|2002
496|316110.0|Leather and Hide Tanning and Finishing|3111.0|Leather Tanning and Finishing|2002_NAICS_to_1987_SIC.xls|1987|2002
497|316110.0|Leather and Hide Tanning and Finishing|3999.0|Manufacturing Industries, NEC (fur dressing and finishing)|2002_NAICS_to_1987_SIC.xls|1987|2002
498|316211.0|Rubber and Plastics Footwear Manufacturing|3021.0|Rubber and Plastics Footwear|2002_NAICS_to_1987_SIC.xls|1987|2002
499|316212.0|House Slipper Manufacturing|3142.0|House Slippers|2002_NAICS_to_1987_SIC.xls|1987|2002
500|316213.0|Men’s Footwear (except Athletic) Manufacturing|3143.0|Men’s Footwear, Except Athletic|2002_NAICS_to_1987_SIC.xls|1987|2002
501|316214.0|Women’s Footwear (except Athletic) Manufacturing |3144.0|Women’s Footwear, Except Athletic|2002_NAICS_to_1987_SIC.xls|1987|2002
502|316219.0|Other Footwear Manufacturing|3149.0|Footwear,  Except Rubber, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
503|316991.0|Luggage Manufacturing|3161.0|Luggage|2002_NAICS_to_1987_SIC.xls|1987|2002
504|316992.0|Women's Handbag and Purse Manufacturing|3171.0|Women’s Handbags and Purses|2002_NAICS_to_1987_SIC.xls|1987|2002
505|316993.0|Personal Leather Good (except Women’s Handbag and Purse) Manufacturing|3172.0|Personal Leather Goods, Except Women’s Handbags and Purses (except nonprecious metal personal goods, such as card cases, cigar cases, and comb cases)|2002_NAICS_to_1987_SIC.xls|1987|2002
506|316999.0|All Other Leather Good Manufacturing|3131.0|Boot and Shoe Cut Stock and Findings (except wood heels and metal buckles)|2002_NAICS_to_1987_SIC.xls|1987|2002
507|316999.0|All Other Leather Good Manufacturing|3199.0|Leather Goods, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
508|321113.0|Sawmills|2421.0|Sawmills and Planing Mills, General (sawmills)|2002_NAICS_to_1987_SIC.xls|1987|2002
509|321113.0|Sawmills|2426.0|Hardwood Dimension and Flooring Mills (hardwood dimension lumber made from logs or bolts)|2002_NAICS_to_1987_SIC.xls|1987|2002
510|321113.0|Sawmills|2429.0|Special Product Sawmills, NEC (shingle mills, shakes)|2002_NAICS_to_1987_SIC.xls|1987|2002
511|321114.0|Wood Preservation|2491.0|Wood Preserving|2002_NAICS_to_1987_SIC.xls|1987|2002
512|321211.0|Hardwood Veneer and Plywood Manufacturing|2435.0|Hardwood Veneer and Plywood|2002_NAICS_to_1987_SIC.xls|1987|2002
513|321212.0|Softwood Veneer and Plywood Manufacturing|2436.0|Softwood Veneer and Plywood|2002_NAICS_to_1987_SIC.xls|1987|2002
514|321213.0|Engineered Wood Member (except Truss) Manufacturing|2439.0|Structural Wood Members, NEC (except trusses)|2002_NAICS_to_1987_SIC.xls|1987|2002
515|321214.0|Truss Manufacturing|2439.0|Structural Wood Members, NEC (trusses)|2002_NAICS_to_1987_SIC.xls|1987|2002
516|321219.0|Reconstituted Wood Product Manufacturing|2493.0|Reconstituted Wood Products|2002_NAICS_to_1987_SIC.xls|1987|2002
517|321911.0|Wood Window and Door Manufacturing|2431.0|Millwork (wood windows and doors)|2002_NAICS_to_1987_SIC.xls|1987|2002
518|321912.0|Cut Stock, Resawing Lumber, and Planing|2421.0|Sawmills and Planing Mills, General (lumber manufacturing from purchased lumber, softwood cut stock, wood lath, fence pickets, and planing mill products)|2002_NAICS_to_1987_SIC.xls|1987|2002
519|321912.0|Cut Stock, Resawing Lumber, and Planing|2426.0|Hardwood Dimension and Flooring Mills (hardwood cut stock, resawing hardwood lumber, and planing purchased hardwood lumber except flooring)|2002_NAICS_to_1987_SIC.xls|1987|2002
520|321918.0|Other Millwork (including Flooring ) |2421.0|Sawmills and Planing Mills, General (softwood flooring)|2002_NAICS_to_1987_SIC.xls|1987|2002
521|321918.0|Other Millwork (including Flooring ) |2426.0|Hardwood Dimension and Flooring Mills (hardwood flooring)|2002_NAICS_to_1987_SIC.xls|1987|2002
522|321918.0|Other Millwork (including Flooring ) |2431.0|Millwork (except wood doors and windows)|2002_NAICS_to_1987_SIC.xls|1987|2002
523|321920.0|Wood Container and Pallet Manufacturing|2421.0|Sawmills and Planing Mills, General (box lumber made from purchased lumber)|2002_NAICS_to_1987_SIC.xls|1987|2002
524|321920.0|Wood Container and Pallet Manufacturing|2429.0|Special Product Sawmills, Not Elsewhere Classified (cooperage stock)|2002_NAICS_to_1987_SIC.xls|1987|2002
525|321920.0|Wood Container and Pallet Manufacturing|2441.0|Nailed and Lock Corner Wood Boxes and Shook|2002_NAICS_to_1987_SIC.xls|1987|2002
526|321920.0|Wood Container and Pallet Manufacturing|2448.0|Wood Pallets and Skids|2002_NAICS_to_1987_SIC.xls|1987|2002
527|321920.0|Wood Container and Pallet Manufacturing|2449.0|Wood Containers, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
528|321920.0|Wood Container and Pallet Manufacturing|2499.0|Wood Products, NEC (wood containers, such as noncoopered vats and reed or straw baskets)|2002_NAICS_to_1987_SIC.xls|1987|2002
529|321991.0|Manufactured Home (Mobile Home) Manufacturing|2451.0|Mobile Homes|2002_NAICS_to_1987_SIC.xls|1987|2002
530|321992.0|Prefabricated Wood Building Manufacturing|2452.0|Prefabricated Wood Buildings and Components|2002_NAICS_to_1987_SIC.xls|1987|2002
531|321999.0|All Other Miscellaneous Wood Product Manufacturing|2421.0|Sawmills and Planing Mills, General (kiln drying)|2002_NAICS_to_1987_SIC.xls|1987|2002
532|321999.0|All Other Miscellaneous Wood Product Manufacturing|2429.0|Special Product Sawmills, NEC (excelsior)|2002_NAICS_to_1987_SIC.xls|1987|2002
533|321999.0|All Other Miscellaneous Wood Product Manufacturing|2499.0|Wood Products, NEC (except wood containers, wood cooling towers, cork life preservers, mirror or picture frames, and laundry hampers of reed, rattan, and willow)|2002_NAICS_to_1987_SIC.xls|1987|2002
534|321999.0|All Other Miscellaneous Wood Product Manufacturing|3131.0|Boot and Shoe Cut Stock and Findings (wood heels)|2002_NAICS_to_1987_SIC.xls|1987|2002
535|321999.0|All Other Miscellaneous Wood Product Manufacturing|3999.0|Manufacturing Industries, NEC (burnt wood articles)|2002_NAICS_to_1987_SIC.xls|1987|2002
536|322110.0|Pulp Mills|2611.0|Pulp Mills (pulp producing mills only)|2002_NAICS_to_1987_SIC.xls|1987|2002
537|322121.0|Paper (except Newsprint) Mills|2611.0|Pulp Mills (pulp mills producing paper except newsprint)|2002_NAICS_to_1987_SIC.xls|1987|2002
538|322121.0|Paper (except Newsprint) Mills|2621.0|Paper Mills (except newsprint mills)|2002_NAICS_to_1987_SIC.xls|1987|2002
539|322122.0|Newsprint Mills|2611.0|Pulp Mills (pulp mills producing newsprint)|2002_NAICS_to_1987_SIC.xls|1987|2002
540|322122.0|Newsprint Mills|2621.0|Paper Mills (newsprint mills)|2002_NAICS_to_1987_SIC.xls|1987|2002
541|322130.0|Paperboard Mills|2611.0|Pulp Mills (pulp mills producing paperboard)|2002_NAICS_to_1987_SIC.xls|1987|2002
542|322130.0|Paperboard Mills|2631.0|Paperboard Mills|2002_NAICS_to_1987_SIC.xls|1987|2002
543|322211.0|Corrugated and Solid Fiber Box Manufacturing|2653.0|Corrugated and Solid Fiber Boxes|2002_NAICS_to_1987_SIC.xls|1987|2002
544|322211.0|Corrugated and Solid Fiber Box Manufacturing|2679.0|Converted Paper and Paperboard Products, NEC (corrugated paper)|2002_NAICS_to_1987_SIC.xls|1987|2002
545|322212.0|Folding Paperboard Box Manufacturing|2657.0|Folding Paperboard Boxes, Including Sanitary (except paperboard backs for blister or skin packages)|2002_NAICS_to_1987_SIC.xls|1987|2002
546|322213.0|Setup Paperboard Box Manufacturing|2652.0|Setup Paperboard Boxes|2002_NAICS_to_1987_SIC.xls|1987|2002
547|322214.0|Fiber Can, Tube, Drum, and Similar Products Manufacturing|2655.0|Fiber Cans, Tubes, Drums, and Similar Products|2002_NAICS_to_1987_SIC.xls|1987|2002
548|322215.0|Nonfolding Sanitary Food Container Manufacturing|2656.0|Sanitary Food Containers, Except Folding|2002_NAICS_to_1987_SIC.xls|1987|2002
549|322221.0|Coated and Laminated Packaging Paper and Plastics Film Manufacturing|2671.0|Packaging Paper and Plastics Film, Coated and Laminated (except single-web and multi-web plastics packaging film and sheet)|2002_NAICS_to_1987_SIC.xls|1987|2002
550|322222.0|Coated and Laminated Paper Manufacturing|2672.0|Coated and Laminated Paper, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
551|322222.0|Coated and Laminated Paper Manufacturing|2679.0|Converted Paper and Paperboard Products, NEC (wallpaper and gift wrap paper)|2002_NAICS_to_1987_SIC.xls|1987|2002
552|322223.0|Plastics, Foil, and Coated Paper Bag Manufacturing|2673.0|Plastics, Foil, and Coated Paper Bags (except single web or multi-web plastic bags)|2002_NAICS_to_1987_SIC.xls|1987|2002
553|322224.0|Uncoated Paper and Multiwall Bag Manufacturing|2674.0|Uncoated Paper and Multiwall Bags|2002_NAICS_to_1987_SIC.xls|1987|2002
554|322225.0|Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses|3497.0|Metal Foil and Leaf (laminated aluminum foil rolls and sheets for flexible packaging uses)|2002_NAICS_to_1987_SIC.xls|1987|2002
555|322226.0|Surface-Coated Paperboard Manufacturing|2675.0|Die-Cut Paper and Paperboard and Cardboard (pasted, lined, laminated, or surface-coated paperboard)|2002_NAICS_to_1987_SIC.xls|1987|2002
556|322231.0|Die-Cut Paper and Paperboard Office Supplies Manufacturing|2675.0|Die-Cut Paper and Paperboard and Cardboard (die-cut paper and paperboard office supplies, such as file folders, tabulating cards, and report covers)|2002_NAICS_to_1987_SIC.xls|1987|2002
557|322231.0|Die-Cut Paper and Paperboard Office Supplies Manufacturing|2679.0|Converted Paper and Paperboard Products, NEC (paper supplies for business machines, such as adding machine tape, and other paper office supplies)|2002_NAICS_to_1987_SIC.xls|1987|2002
558|322232.0|Envelope Manufacturing|2677.0|Envelopes|2002_NAICS_to_1987_SIC.xls|1987|2002
559|322233.0|Stationery, Tablet, and Related Product Manufacturing|2678.0|Stationery, Tablets, and Related Products|2002_NAICS_to_1987_SIC.xls|1987|2002
560|322291.0|Sanitary Paper Product Manufacturing|2676.0|Sanitary Paper Products|2002_NAICS_to_1987_SIC.xls|1987|2002
561|322291.0|Sanitary Paper Product Manufacturing|3842.0|Orthopedic, Prosthetic, and Surgical Appliances and Supplies (incontinent pads and bed pads)|2002_NAICS_to_1987_SIC.xls|1987|2002
562|322299.0|All Other Converted Paper Product Manufacturing|2675.0|Die-Cut Paper and Paperboard and Cardboard (except pasted, lined, laminated, or surface coated paperboard and die-cut paper and paperboard office supplies)|2002_NAICS_to_1987_SIC.xls|1987|2002
563|322299.0|All Other Converted Paper Product Manufacturing|2679.0|Converted Paper and Paperboard Products, NEC ( except corrugated paper, wall paper, gift wrap paper, paper supplies for business machines, and other paper office supplies)|2002_NAICS_to_1987_SIC.xls|1987|2002
564|323110.0|Commercial Lithographic Printing|2752.0|Commercial Printing, Lithographic (except quick printing)|2002_NAICS_to_1987_SIC.xls|1987|2002
565|323110.0|Commercial Lithographic Printing|2771.0|Greeting Cards (lithographic printing of greeting cards)|2002_NAICS_to_1987_SIC.xls|1987|2002
566|323111.0|Commercial Gravure Printing|2754.0|Commercial Printing, Gravure|2002_NAICS_to_1987_SIC.xls|1987|2002
567|323111.0|Commercial Gravure Printing|2771.0|Greeting Cards (gravure printing of greeting cards)|2002_NAICS_to_1987_SIC.xls|1987|2002
568|323112.0|Commercial Flexographic Printing|2759.0|Commercial Printing, NEC (flexographic printing)|2002_NAICS_to_1987_SIC.xls|1987|2002
569|323112.0|Commercial Flexographic Printing|2771.0|Greeting Cards (flexographic printing of greeting cards)|2002_NAICS_to_1987_SIC.xls|1987|2002
570|323113.0|Commercial Screen Printing|2396.0|Automotive Trimmings, Apparel Findings, and Related Products (printing and embossing on fabric articles)|2002_NAICS_to_1987_SIC.xls|1987|2002
571|323113.0|Commercial Screen Printing|2759.0|Commercial Printing, NEC (screen printing)|2002_NAICS_to_1987_SIC.xls|1987|2002
572|323113.0|Commercial Screen Printing|2771.0|Greeting Cards (screen printing of greeting cards)|2002_NAICS_to_1987_SIC.xls|1987|2002
573|323113.0|Commercial Screen Printing|3993.0|Signs and Advertising Specialties (screen printing purchased advertising specialties)|2002_NAICS_to_1987_SIC.xls|1987|2002
