filename|year|standard|code|title
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334514|Totalizing Fluid Meter and Counting Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334515|Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334516|Analytical Laboratory Instrument Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334517|Irradiation Apparatus Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334519|Other Measuring and Controlling Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334519|Other Measuring and Controlling Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334613|Blank Magnetic and Optical Recording Media Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334614|Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing 
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|334614|Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing 
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335110|Electric Lamp Bulb and Part Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335121|Residential Electric Lighting Fixture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335122|Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335129|Other Lighting Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335210|Small Electrical Appliance Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335210|Small Electrical Appliance Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335221|Household Cooking Appliance Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335222|Household Refrigerator and Home Freezer Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335224|Household Laundry Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335228|Other Major Household Appliance Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335311|Power, Distribution, and Specialty Transformer Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335312|Motor and Generator Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335313|Switchgear and Switchboard Apparatus Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335314|Relay and Industrial Control Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335911|Storage Battery Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335912|Primary Battery Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335921|Fiber Optic Cable Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335929|Other Communication and Energy Wire Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335931|Current-Carrying Wiring Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335932|Noncurrent-Carrying Wiring Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335991|Carbon and Graphite Product Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|335999|All Other Miscellaneous Electrical Equipment and Component Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336111|Automobile Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336112|Light Truck and Utility Vehicle Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336120|Heavy Duty Truck Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336211|Motor Vehicle Body Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336212|Truck Trailer Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336213|Motor Home Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336214|Travel Trailer and Camper Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336310|Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336310|Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336320|Motor Vehicle Electrical and Electronic Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336320|Motor Vehicle Electrical and Electronic Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336330|Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336340|Motor Vehicle Brake System Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336350|Motor Vehicle Transmission and Power Train Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336360|Motor Vehicle Seating and Interior Trim Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336370|Motor Vehicle Metal Stamping
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336390|Other Motor Vehicle Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336390|Other Motor Vehicle Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336411|Aircraft Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336412|Aircraft Engine and Engine Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336413|Other Aircraft Parts and Auxiliary Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336414|Guided Missile and Space Vehicle Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336415|Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336419|Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336510|Railroad Rolling Stock Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336611|Ship Building and Repairing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336612|Boat Building
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336991|Motorcycle, Bicycle, and Parts Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336992|Military Armored Vehicle, Tank, and Tank Component Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|336999|All Other Transportation Equipment Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337110|Wood Kitchen Cabinet and Countertop Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337121|Upholstered Household Furniture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337122|Nonupholstered Wood Household Furniture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337124|Metal Household Furniture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337125|Household Furniture (except Wood and Metal) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337127|Institutional Furniture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337211|Wood Office Furniture Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337212|Custom Architectural Woodwork and Millwork Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337214|Office Furniture (except Wood) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337215|Showcase, Partition, Shelving, and Locker Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337910|Mattress Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|337920|Blind and Shade Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339112|Surgical and Medical Instrument Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339113|Surgical Appliance and Supplies Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339114|Dental Equipment and Supplies Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339115|Ophthalmic Goods Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339116|Dental Laboratories
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339910|Jewelry and Silverware Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339910|Jewelry and Silverware Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339910|Jewelry and Silverware Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339910|Jewelry and Silverware Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339920|Sporting and Athletic Goods Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339930|Doll, Toy, and Game Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339930|Doll, Toy, and Game Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339940|Office Supplies (except Paper) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339940|Office Supplies (except Paper) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339940|Office Supplies (except Paper) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339940|Office Supplies (except Paper) Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339950|Sign Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339991|Gasket, Packing, and Sealing Device Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339992|Musical Instrument Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339993|Fastener, Button, Needle, and Pin Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339994|Broom, Brush, and Mop Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339995|Burial Casket Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|339999|All Other Miscellaneous Manufacturing
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423110|Automobile and Other Motor Vehicle Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423120|Motor Vehicle Supplies and New Parts Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423130|Tire and Tube Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423140|Motor Vehicle Parts (Used) Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423210|Furniture Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423220|Home Furnishing Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423310|Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423320|Brick, Stone, and Related Construction Material Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423330|Roofing, Siding, and Insulation Material Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423390|Other Construction Material Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423410|Photographic Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423420|Office Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423430|Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423440|Other Commercial Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423450|Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423460|Ophthalmic Goods Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423490|Other Professional Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423510|Metal Service Centers and Other Metal Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423520|Coal and Other Mineral and Ore Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423610|Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423620|Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423620|Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423690|Other Electronic Parts and Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423710|Hardware Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423720|Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423720|Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423730|Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423740|Refrigeration Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423810|Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423820|Farm and Garden Machinery and Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423830|Industrial Machinery and Equipment Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423840|Industrial Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423850|Service Establishment Equipment and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423860|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423910|Sporting and Recreational Goods and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423920|Toy and Hobby Goods and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423930|Recyclable Material Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423940|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|423990|Other Miscellaneous Durable Goods Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424110|Printing and Writing Paper Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424120|Stationery and Office Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424130|Industrial and Personal Service Paper Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424210|Drugs and Druggists' Sundries Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424310|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424320|Men's and Boys' Clothing and Furnishings Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424330|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424340|Footwear Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424410|General Line Grocery Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424420|Packaged Frozen Food Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424430|Dairy Product (except Dried or Canned) Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424440|Poultry and Poultry Product Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424450|Confectionery Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424460|Fish and Seafood Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424470|Meat and Meat Product Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424480|Fresh Fruit and Vegetable Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424490|Other Grocery and Related Products Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424510|Grain and Field Bean Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424520|Livestock Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424590|Other Farm Product Raw Material Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424610|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424690|Other Chemical and Allied Products Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424710|Petroleum Bulk Stations and Terminals
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424720|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424810|Beer and Ale Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424820|Wine and Distilled Alcoholic Beverage Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424910|Farm Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424920|Book, Periodical, and Newspaper Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424930|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424940|Tobacco and Tobacco Product Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424950|Paint, Varnish, and Supplies Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|424990|Other Miscellaneous Nondurable Goods Merchant Wholesalers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|425110|Business to Business Electronic Markets
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|425120|Wholesale Trade Agents and Brokers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441110|New Car Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441120|Used Car Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441210|Recreational Vehicle Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441222|Boat Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441228|Motorcycle, ATV, and All Other Motor Vehicle Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441228|Motorcycle, ATV, and All Other Motor Vehicle Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441310|Automotive Parts and Accessories Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|441320|Tire Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|442110|Furniture Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|442210|Floor Covering Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|442291|Window Treatment Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|442299|All Other Home Furnishings Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|443141|Household Appliance Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|443142|Electronics Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|443142|Electronics Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|443142|Electronics Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|443142|Electronics Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444110|Home Centers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444120|Paint and Wallpaper Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444130|Hardware Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444190|Other Building Material Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444210|Outdoor Power Equipment Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|444220|Nursery, Garden Center, and Farm Supply Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445110|Supermarkets and Other Grocery (except Convenience) Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445120|Convenience Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445210|Meat Markets
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445220|Fish and Seafood Markets
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445230|Fruit and Vegetable Markets
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445291|Baked Goods Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445292|Confectionery and Nut Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445299|All Other Specialty Food Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|445310|Beer, Wine, and Liquor Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|446110|Pharmacies and Drug Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|446120|Cosmetics, Beauty Supplies, and Perfume Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|446130|Optical Goods Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|446191|Food (Health) Supplement Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|446199|All Other Health and Personal Care Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|447110|Gasoline Stations with Convenience Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|447190|Other Gasoline Stations
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448110|Men's Clothing Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448120|Women's Clothing Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448130|Children's and Infants' Clothing Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448140|Family Clothing Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448150|Clothing Accessories Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448190|Other Clothing Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448210|Shoe Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448310|Jewelry Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|448320|Luggage and Leather Goods Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451110|Sporting Goods Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451120|Hobby, Toy, and Game Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451130|Sewing, Needlework, and Piece Goods Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451140|Musical Instrument and Supplies Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451211|Book Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|451212|News Dealers and Newsstands
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|452111|Department Stores (except Discount Department Stores)
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|452112|Discount Department Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|452910|Warehouse Clubs and Supercenters
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|452990|All Other General Merchandise Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453110|Florists
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453210|Office Supplies and Stationery Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453220|Gift, Novelty, and Souvenir Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453310|Used Merchandise Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453910|Pet and Pet Supplies Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453920|Art Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453930|Manufactured (Mobile) Home Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453991|Tobacco Stores
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|453998|All Other Miscellaneous Store Retailers (except Tobacco Stores)
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454111|Electronic Shopping
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454112|Electronic Auctions
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454113|Mail-Order Houses
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454210|Vending Machine Operators
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454310|Fuel Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454310|Fuel Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454310|Fuel Dealers
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|454390|Other Direct Selling Establishments
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|481111|Scheduled Passenger Air Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|481112|Scheduled Freight Air Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|481211|Nonscheduled Chartered Passenger Air Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|481212|Nonscheduled Chartered Freight Air Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|481219|Other Nonscheduled Air Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|482111|Line-Haul Railroads
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|482112|Short Line Railroads
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483111|Deep Sea Freight Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483112|Deep Sea Passenger Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483113|Coastal and Great Lakes Freight Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483114|Coastal and Great Lakes Passenger Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483211|Inland Water Freight Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|483212|Inland Water Passenger Transportation
2012_to_2007_NAICS.xls|2012-01-01  0:00:00|naics|484110|General Freight Trucking, Local
