|2007_naics_code|2007_naics_title|2002_naics_code|"2002_naics_title
and_specific_piece_of_the_2002_industry_that_is_contained_in_the_2007_industry_"|filename|end|start
592|337212.0|Custom Architectural Woodwork and Millwork Manufacturing|337212.0|Custom Architectural Woodwork and Millwork Manufacturing|2007_to_2002_NAICS.xls|2002|2007
593|337214.0|Office Furniture (except Wood) Manufacturing|337214.0|Office Furniture (except Wood) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
594|337215.0|Showcase, Partition, Shelving, and Locker Manufacturing|337215.0|Showcase, Partition, Shelving, and Locker Manufacturing|2007_to_2002_NAICS.xls|2002|2007
595|337910.0|Mattress Manufacturing|337910.0|Mattress Manufacturing|2007_to_2002_NAICS.xls|2002|2007
596|337920.0|Blind and Shade Manufacturing|337920.0|Blind and Shade Manufacturing|2007_to_2002_NAICS.xls|2002|2007
597|339112.0|Surgical and Medical Instrument Manufacturing|339112.0|Surgical and Medical Instrument Manufacturing|2007_to_2002_NAICS.xls|2002|2007
598|339113.0|Surgical Appliance and Supplies Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - except laboratory distilling equipment, freezers, furnaces, ovens, scales, balances, centrifuges, and furniture|2007_to_2002_NAICS.xls|2002|2007
599|339113.0|Surgical Appliance and Supplies Manufacturing|339113.0|Surgical Appliance and Supplies Manufacturing|2007_to_2002_NAICS.xls|2002|2007
600|339114.0|Dental Equipment and Supplies Manufacturing|339114.0|Dental Equipment and Supplies Manufacturing|2007_to_2002_NAICS.xls|2002|2007
601|339115.0|Ophthalmic Goods Manufacturing|339115.0|Ophthalmic Goods Manufacturing|2007_to_2002_NAICS.xls|2002|2007
602|339116.0|Dental Laboratories|339116.0|Dental Laboratories|2007_to_2002_NAICS.xls|2002|2007
603|339911.0|Jewelry (except Costume) Manufacturing|339911.0|Jewelry (except Costume) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
604|339912.0|Silverware and Hollowware Manufacturing|339912.0|Silverware and Hollowware Manufacturing|2007_to_2002_NAICS.xls|2002|2007
605|339913.0|Jewelers' Material and Lapidary Work Manufacturing|339913.0|Jewelers' Material and Lapidary Work Manufacturing|2007_to_2002_NAICS.xls|2002|2007
606|339914.0|Costume Jewelry and Novelty Manufacturing|339914.0|Costume Jewelry and Novelty Manufacturing|2007_to_2002_NAICS.xls|2002|2007
607|339920.0|Sporting and Athletic Goods Manufacturing|339920.0|Sporting and Athletic Goods Manufacturing|2007_to_2002_NAICS.xls|2002|2007
608|339931.0|Doll and Stuffed Toy Manufacturing|339931.0|Doll and Stuffed Toy Manufacturing|2007_to_2002_NAICS.xls|2002|2007
609|339932.0|Game, Toy, and Children's Vehicle Manufacturing|339932.0|Game, Toy, and Children's Vehicle Manufacturing|2007_to_2002_NAICS.xls|2002|2007
610|339941.0|Pen and Mechanical Pencil Manufacturing|339941.0|Pen and Mechanical Pencil Manufacturing|2007_to_2002_NAICS.xls|2002|2007
611|339942.0|Lead Pencil and Art Good Manufacturing|339942.0|Lead Pencil and Art Good Manufacturing|2007_to_2002_NAICS.xls|2002|2007
612|339943.0|Marking Device Manufacturing|339943.0|Marking Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
613|339944.0|Carbon Paper and Inked Ribbon Manufacturing|339944.0|Carbon Paper and Inked Ribbon Manufacturing|2007_to_2002_NAICS.xls|2002|2007
614|339950.0|Sign Manufacturing|339950.0|Sign Manufacturing|2007_to_2002_NAICS.xls|2002|2007
615|339991.0|Gasket, Packing, and Sealing Device Manufacturing|339991.0|Gasket, Packing, and Sealing Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
616|339992.0|Musical Instrument Manufacturing|339992.0|Musical Instrument Manufacturing|2007_to_2002_NAICS.xls|2002|2007
617|339993.0|Fastener, Button, Needle, and Pin Manufacturing|339993.0|Fastener, Button, Needle, and Pin Manufacturing|2007_to_2002_NAICS.xls|2002|2007
618|339994.0|Broom, Brush, and Mop Manufacturing|339994.0|Broom, Brush, and Mop Manufacturing|2007_to_2002_NAICS.xls|2002|2007
619|339995.0|Burial Casket Manufacturing|339995.0|Burial Casket Manufacturing|2007_to_2002_NAICS.xls|2002|2007
620|339999.0|All Other Miscellaneous Manufacturing|339999.0|All Other Miscellaneous Manufacturing|2007_to_2002_NAICS.xls|2002|2007
621|423110.0|Automobile and Other Motor Vehicle Merchant Wholesalers|423110.0|Automobile and Other Motor Vehicle Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
622|423120.0|Motor Vehicle Supplies and New Parts Merchant Wholesalers|423120.0|Motor Vehicle Supplies and New Parts Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
623|423130.0|Tire and Tube Merchant Wholesalers|423130.0|Tire and Tube Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
624|423140.0|Motor Vehicle Parts (Used) Merchant Wholesalers|423140.0|Motor Vehicle Parts (Used) Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
625|423210.0|Furniture Merchant Wholesalers|423210.0|Furniture Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
626|423220.0|Home Furnishing Merchant Wholesalers|423220.0|Home Furnishing Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
627|423310.0|Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers|423310.0|Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
628|423320.0|Brick, Stone, and Related Construction Material Merchant Wholesalers|423320.0|Brick, Stone, and Related Construction Material Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
629|423330.0|Roofing, Siding, and Insulation Material Merchant Wholesalers|423330.0|Roofing, Siding, and Insulation Material Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
630|423390.0|Other Construction Material Merchant Wholesalers|423390.0|Other Construction Material Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
631|423410.0|Photographic Equipment and Supplies Merchant Wholesalers|423410.0|Photographic Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
632|423420.0|Office Equipment Merchant Wholesalers|423420.0|Office Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
633|423430.0|Computer and Computer Peripheral Equipment and Software Merchant Wholesalers|423430.0|Computer and Computer Peripheral Equipment and Software Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
634|423440.0|Other Commercial Equipment Merchant Wholesalers|423440.0|Other Commercial Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
635|423450.0|Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers|423450.0|Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
636|423460.0|Ophthalmic Goods Merchant Wholesalers|423460.0|Ophthalmic Goods Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
637|423490.0|Other Professional Equipment and Supplies Merchant Wholesalers|423490.0|Other Professional Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
638|423510.0|Metal Service Centers and Other Metal Merchant Wholesalers|423510.0|Metal Service Centers and Other Metal Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
639|423520.0|Coal and Other Mineral and Ore Merchant Wholesalers|423520.0|Coal and Other Mineral and Ore Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
640|423610.0|Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant  Wholesalers|423610.0|Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant  Wholesalers|2007_to_2002_NAICS.xls|2002|2007
641|423620.0|Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers|423620.0|Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
642|423690.0|Other Electronic Parts and Equipment Merchant Wholesalers|423690.0|Other Electronic Parts and Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
643|423710.0|Hardware Merchant Wholesalers|423710.0|Hardware Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
644|423720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers|423720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
645|423730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers|423730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
646|423740.0|Refrigeration Equipment and Supplies Merchant Wholesalers|423740.0|Refrigeration Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
647|423810.0|Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers|423810.0|Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
648|423820.0|Farm and Garden Machinery and Equipment Merchant Wholesalers|423820.0|Farm and Garden Machinery and Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
649|423830.0|Industrial Machinery and Equipment Merchant Wholesalers|423830.0|Industrial Machinery and Equipment Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
650|423840.0|Industrial Supplies Merchant Wholesalers|423840.0|Industrial Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
651|423850.0|Service Establishment Equipment and Supplies Merchant Wholesalers|423850.0|Service Establishment Equipment and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
652|423860.0|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers|423860.0|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
653|423910.0|Sporting and Recreational Goods and Supplies Merchant Wholesalers|423910.0|Sporting and Recreational Goods and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
654|423920.0|Toy and Hobby Goods and Supplies Merchant Wholesalers|423920.0|Toy and Hobby Goods and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
655|423930.0|Recyclable Material Merchant Wholesalers|423930.0|Recyclable Material Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
656|423940.0|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers|423940.0|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
657|423990.0|Other Miscellaneous Durable Goods Merchant Wholesalers|423990.0|Other Miscellaneous Durable Goods Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
658|424110.0|Printing and Writing Paper Merchant Wholesalers|424110.0|Printing and Writing Paper Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
659|424120.0|Stationery and Office Supplies Merchant Wholesalers|424120.0|Stationery and Office Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
660|424130.0|Industrial and Personal Service Paper Merchant Wholesalers|424130.0|Industrial and Personal Service Paper Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
661|424210.0|Drugs and Druggists' Sundries Merchant Wholesalers|424210.0|Drugs and Druggists' Sundries Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
662|424310.0|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers|424310.0|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
663|424320.0|Men's and Boys' Clothing and Furnishings Merchant Wholesalers|424320.0|Men's and Boys' Clothing and Furnishings Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
664|424330.0|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers|424330.0|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
665|424340.0|Footwear Merchant Wholesalers|424340.0|Footwear Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
666|424410.0|General Line Grocery Merchant Wholesalers|424410.0|General Line Grocery Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
667|424420.0|Packaged Frozen Food Merchant Wholesalers|424420.0|Packaged Frozen Food Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
668|424430.0|Dairy Product (except Dried or Canned) Merchant Wholesalers|424430.0|Dairy Product (except Dried or Canned) Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
669|424440.0|Poultry and Poultry Product Merchant Wholesalers|424440.0|Poultry and Poultry Product Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
670|424450.0|Confectionery Merchant Wholesalers|424450.0|Confectionery Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
671|424460.0|Fish and Seafood Merchant Wholesalers|424460.0|Fish and Seafood Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
672|424470.0|Meat and Meat Product Merchant Wholesalers|424470.0|Meat and Meat Product Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
673|424480.0|Fresh Fruit and Vegetable Merchant Wholesalers|424480.0|Fresh Fruit and Vegetable Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
674|424490.0|Other Grocery and Related Products Merchant Wholesalers|424490.0|Other Grocery and Related Products Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
675|424510.0|Grain and Field Bean Merchant Wholesalers|424510.0|Grain and Field Bean Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
676|424520.0|Livestock Merchant Wholesalers|424520.0|Livestock Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
677|424590.0|Other Farm Product Raw Material Merchant Wholesalers|424590.0|Other Farm Product Raw Material Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
678|424610.0|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers|424610.0|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
679|424690.0|Other Chemical and Allied Products Merchant Wholesalers|424690.0|Other Chemical and Allied Products Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
680|424710.0|Petroleum Bulk Stations and Terminals|424710.0|Petroleum Bulk Stations and Terminals|2007_to_2002_NAICS.xls|2002|2007
681|424720.0|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)|424720.0|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)|2007_to_2002_NAICS.xls|2002|2007
682|424810.0|Beer and Ale Merchant Wholesalers|424810.0|Beer and Ale Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
683|424820.0|Wine and Distilled Alcoholic Beverage Merchant Wholesalers|424820.0|Wine and Distilled Alcoholic Beverage Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
684|424910.0|Farm Supplies Merchant Wholesalers|424910.0|Farm Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
685|424920.0|Book, Periodical, and Newspaper Merchant Wholesalers|424920.0|Book, Periodical, and Newspaper Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
686|424930.0|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers|424930.0|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
687|424940.0|Tobacco and Tobacco Product Merchant Wholesalers|424940.0|Tobacco and Tobacco Product Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
688|424950.0|Paint, Varnish, and Supplies Merchant Wholesalers|424950.0|Paint, Varnish, and Supplies Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
689|424990.0|Other Miscellaneous Nondurable Goods Merchant Wholesalers|424990.0|Other Miscellaneous Nondurable Goods Merchant Wholesalers|2007_to_2002_NAICS.xls|2002|2007
690|425110.0|Business to Business Electronic Markets|425110.0|Business to Business Electronic Markets|2007_to_2002_NAICS.xls|2002|2007
691|425120.0|Wholesale Trade Agents and Brokers|425120.0|Wholesale Trade Agents and Brokers|2007_to_2002_NAICS.xls|2002|2007
692|441110.0|New Car Dealers|441110.0|New Car Dealers|2007_to_2002_NAICS.xls|2002|2007
693|441120.0|Used Car Dealers|441120.0|Used Car Dealers|2007_to_2002_NAICS.xls|2002|2007
694|441210.0|Recreational Vehicle Dealers|441210.0|Recreational Vehicle Dealers|2007_to_2002_NAICS.xls|2002|2007
695|441221.0|Motorcycle, ATV, and Personal Watercraft Dealers|441221.0|Motorcycle Dealers|2007_to_2002_NAICS.xls|2002|2007
696|441222.0|Boat Dealers|441222.0|Boat Dealers|2007_to_2002_NAICS.xls|2002|2007
697|441229.0|All Other Motor Vehicle Dealers|441229.0|All Other Motor Vehicle Dealers|2007_to_2002_NAICS.xls|2002|2007
698|441310.0|Automotive Parts and Accessories Stores|441310.0|Automotive Parts and Accessories Stores|2007_to_2002_NAICS.xls|2002|2007
699|441320.0|Tire Dealers|441320.0|Tire Dealers|2007_to_2002_NAICS.xls|2002|2007
700|442110.0|Furniture Stores|442110.0|Furniture Stores|2007_to_2002_NAICS.xls|2002|2007
701|442210.0|Floor Covering Stores|442210.0|Floor Covering Stores|2007_to_2002_NAICS.xls|2002|2007
702|442291.0|Window Treatment Stores|442291.0|Window Treatment Stores|2007_to_2002_NAICS.xls|2002|2007
703|442299.0|All Other Home Furnishings Stores|442299.0|All Other Home Furnishings Stores|2007_to_2002_NAICS.xls|2002|2007
704|443111.0|Household Appliance Stores|443111.0|Household Appliance Stores|2007_to_2002_NAICS.xls|2002|2007
705|443112.0|Radio, Television, and Other Electronics Stores|443112.0|Radio, Television, and Other Electronics Stores|2007_to_2002_NAICS.xls|2002|2007
706|443120.0|Computer and Software Stores|443120.0|Computer and Software Stores|2007_to_2002_NAICS.xls|2002|2007
707|443130.0|Camera and Photographic Supplies Stores|443130.0|Camera and Photographic Supplies Stores|2007_to_2002_NAICS.xls|2002|2007
708|444110.0|Home Centers|444110.0|Home Centers|2007_to_2002_NAICS.xls|2002|2007
709|444120.0|Paint and Wallpaper Stores|444120.0|Paint and Wallpaper Stores|2007_to_2002_NAICS.xls|2002|2007
710|444130.0|Hardware Stores|444130.0|Hardware Stores|2007_to_2002_NAICS.xls|2002|2007
711|444190.0|Other Building Material Dealers|444190.0|Other Building Material Dealers|2007_to_2002_NAICS.xls|2002|2007
712|444210.0|Outdoor Power Equipment Stores|444210.0|Outdoor Power Equipment Stores|2007_to_2002_NAICS.xls|2002|2007
713|444220.0|Nursery, Garden Center, and Farm Supply Stores|444220.0|Nursery, Garden Center, and Farm Supply Stores|2007_to_2002_NAICS.xls|2002|2007
714|445110.0|Supermarkets and Other Grocery (except Convenience) Stores|445110.0|Supermarkets and Other Grocery (except Convenience) Stores|2007_to_2002_NAICS.xls|2002|2007
715|445120.0|Convenience Stores|445120.0|Convenience Stores|2007_to_2002_NAICS.xls|2002|2007
716|445210.0|Meat Markets|445210.0|Meat Markets|2007_to_2002_NAICS.xls|2002|2007
717|445220.0|Fish and Seafood Markets|445220.0|Fish and Seafood Markets|2007_to_2002_NAICS.xls|2002|2007
718|445230.0|Fruit and Vegetable Markets|445230.0|Fruit and Vegetable Markets|2007_to_2002_NAICS.xls|2002|2007
719|445291.0|Baked Goods Stores|445291.0|Baked Goods Stores|2007_to_2002_NAICS.xls|2002|2007
720|445292.0|Confectionery and Nut Stores|445292.0|Confectionery and Nut Stores|2007_to_2002_NAICS.xls|2002|2007
721|445299.0|All Other Specialty Food Stores|445299.0|All Other Specialty Food Stores|2007_to_2002_NAICS.xls|2002|2007
722|445310.0|Beer, Wine, and Liquor Stores|445310.0|Beer, Wine, and Liquor Stores|2007_to_2002_NAICS.xls|2002|2007
723|446110.0|Pharmacies and Drug Stores|446110.0|Pharmacies and Drug Stores|2007_to_2002_NAICS.xls|2002|2007
724|446120.0|Cosmetics, Beauty Supplies, and Perfume Stores|446120.0|Cosmetics, Beauty Supplies, and Perfume Stores|2007_to_2002_NAICS.xls|2002|2007
725|446130.0|Optical Goods Stores|446130.0|Optical Goods Stores|2007_to_2002_NAICS.xls|2002|2007
726|446191.0|Food (Health) Supplement Stores|446191.0|Food (Health) Supplement Stores|2007_to_2002_NAICS.xls|2002|2007
727|446199.0|All Other Health and Personal Care Stores|446199.0|All Other Health and Personal Care Stores|2007_to_2002_NAICS.xls|2002|2007
728|447110.0|Gasoline Stations with Convenience Stores|447110.0|Gasoline Stations with Convenience Stores|2007_to_2002_NAICS.xls|2002|2007
729|447190.0|Other Gasoline Stations|447190.0|Other Gasoline Stations|2007_to_2002_NAICS.xls|2002|2007
730|448110.0|Men's Clothing Stores|448110.0|Men's Clothing Stores|2007_to_2002_NAICS.xls|2002|2007
731|448120.0|Women's Clothing Stores|448120.0|Women's Clothing Stores|2007_to_2002_NAICS.xls|2002|2007
732|448130.0|Children's and Infants' Clothing Stores|448130.0|Children's and Infants' Clothing Stores|2007_to_2002_NAICS.xls|2002|2007
733|448140.0|Family Clothing Stores|448140.0|Family Clothing Stores|2007_to_2002_NAICS.xls|2002|2007
734|448150.0|Clothing Accessories Stores|448150.0|Clothing Accessories Stores|2007_to_2002_NAICS.xls|2002|2007
735|448190.0|Other Clothing Stores|448190.0|Other Clothing Stores|2007_to_2002_NAICS.xls|2002|2007
736|448210.0|Shoe Stores|448210.0|Shoe Stores|2007_to_2002_NAICS.xls|2002|2007
737|448310.0|Jewelry Stores|448310.0|Jewelry Stores|2007_to_2002_NAICS.xls|2002|2007
738|448320.0|Luggage and Leather Goods Stores|448320.0|Luggage and Leather Goods Stores|2007_to_2002_NAICS.xls|2002|2007
739|451110.0|Sporting Goods Stores|451110.0|Sporting Goods Stores|2007_to_2002_NAICS.xls|2002|2007
740|451120.0|Hobby, Toy, and Game Stores|451120.0|Hobby, Toy, and Game Stores|2007_to_2002_NAICS.xls|2002|2007
741|451130.0|Sewing, Needlework, and Piece Goods Stores|451130.0|Sewing, Needlework, and Piece Goods Stores|2007_to_2002_NAICS.xls|2002|2007
742|451140.0|Musical Instrument and Supplies Stores|451140.0|Musical Instrument and Supplies Stores|2007_to_2002_NAICS.xls|2002|2007
743|451211.0|Book Stores|451211.0|Book Stores|2007_to_2002_NAICS.xls|2002|2007
744|451212.0|News Dealers and Newsstands|451212.0|News Dealers and Newsstands|2007_to_2002_NAICS.xls|2002|2007
745|451220.0|Prerecorded Tape, Compact Disc, and Record Stores|451220.0|Prerecorded Tape, Compact Disc, and Record Stores|2007_to_2002_NAICS.xls|2002|2007
746|452111.0|Department Stores (except Discount Department Stores)|452111.0|Department Stores (except Discount Department Stores)|2007_to_2002_NAICS.xls|2002|2007
747|452112.0|Discount Department Stores|452112.0|Discount Department Stores|2007_to_2002_NAICS.xls|2002|2007
748|452910.0|Warehouse Clubs and Supercenters|452910.0|Warehouse Clubs and Supercenters|2007_to_2002_NAICS.xls|2002|2007
749|452990.0|All Other General Merchandise Stores|452990.0|All Other General Merchandise Stores|2007_to_2002_NAICS.xls|2002|2007
750|453110.0|Florists|453110.0|Florists|2007_to_2002_NAICS.xls|2002|2007
751|453210.0|Office Supplies and Stationery Stores|453210.0|Office Supplies and Stationery Stores|2007_to_2002_NAICS.xls|2002|2007
752|453220.0|Gift, Novelty, and Souvenir Stores|453220.0|Gift, Novelty, and Souvenir Stores|2007_to_2002_NAICS.xls|2002|2007
753|453310.0|Used Merchandise Stores|453310.0|Used Merchandise Stores|2007_to_2002_NAICS.xls|2002|2007
754|453910.0|Pet and Pet Supplies Stores|453910.0|Pet and Pet Supplies Stores|2007_to_2002_NAICS.xls|2002|2007
755|453920.0|Art Dealers|453920.0|Art Dealers|2007_to_2002_NAICS.xls|2002|2007
756|453930.0|Manufactured (Mobile) Home Dealers|453930.0|Manufactured (Mobile) Home Dealers|2007_to_2002_NAICS.xls|2002|2007
757|453991.0|Tobacco Stores|453991.0|Tobacco Stores|2007_to_2002_NAICS.xls|2002|2007
758|453998.0|All Other Miscellaneous Store Retailers (except Tobacco Stores)|453998.0|All Other Miscellaneous Store Retailers (except Tobacco Stores)|2007_to_2002_NAICS.xls|2002|2007
759|454111.0|Electronic Shopping|454111.0|Electronic Shopping|2007_to_2002_NAICS.xls|2002|2007
760|454112.0|Electronic Auctions|454112.0|Electronic Auctions|2007_to_2002_NAICS.xls|2002|2007
761|454113.0|Mail-Order Houses|454113.0|Mail-Order Houses|2007_to_2002_NAICS.xls|2002|2007
762|454210.0|Vending Machine Operators|454210.0|Vending Machine Operators|2007_to_2002_NAICS.xls|2002|2007
763|454311.0|Heating Oil Dealers|454311.0|Heating Oil Dealers|2007_to_2002_NAICS.xls|2002|2007
764|454312.0|Liquefied Petroleum Gas (Bottled Gas) Dealers|454312.0|Liquefied Petroleum Gas (Bottled Gas) Dealers|2007_to_2002_NAICS.xls|2002|2007
765|454319.0|Other Fuel Dealers|454319.0|Other Fuel Dealers|2007_to_2002_NAICS.xls|2002|2007
766|454390.0|Other Direct Selling Establishments|454390.0|Other Direct Selling Establishments|2007_to_2002_NAICS.xls|2002|2007
767|481111.0|Scheduled Passenger Air Transportation|481111.0|Scheduled Passenger Air Transportation|2007_to_2002_NAICS.xls|2002|2007
768|481112.0|Scheduled Freight Air Transportation|481112.0|Scheduled Freight Air Transportation|2007_to_2002_NAICS.xls|2002|2007
769|481211.0|Nonscheduled Chartered Passenger Air Transportation|481211.0|Nonscheduled Chartered Passenger Air Transportation|2007_to_2002_NAICS.xls|2002|2007
770|481212.0|Nonscheduled Chartered Freight Air Transportation|481212.0|Nonscheduled Chartered Freight Air Transportation|2007_to_2002_NAICS.xls|2002|2007
771|481219.0|Other Nonscheduled Air Transportation|481219.0|Other Nonscheduled Air Transportation|2007_to_2002_NAICS.xls|2002|2007
772|482111.0|Line-Haul Railroads|482111.0|Line-Haul Railroads|2007_to_2002_NAICS.xls|2002|2007
773|482112.0|Short Line Railroads|482112.0|Short Line Railroads|2007_to_2002_NAICS.xls|2002|2007
774|483111.0|Deep Sea Freight Transportation|483111.0|Deep Sea Freight Transportation|2007_to_2002_NAICS.xls|2002|2007
775|483112.0|Deep Sea Passenger Transportation|483112.0|Deep Sea Passenger Transportation|2007_to_2002_NAICS.xls|2002|2007
776|483113.0|Coastal and Great Lakes Freight Transportation|483113.0|Coastal and Great Lakes Freight Transportation|2007_to_2002_NAICS.xls|2002|2007
777|483114.0|Coastal and Great Lakes Passenger Transportation|483114.0|Coastal and Great Lakes Passenger Transportation|2007_to_2002_NAICS.xls|2002|2007
778|483211.0|Inland Water Freight Transportation|483211.0|Inland Water Freight Transportation|2007_to_2002_NAICS.xls|2002|2007
779|483212.0|Inland Water Passenger Transportation|483212.0|Inland Water Passenger Transportation|2007_to_2002_NAICS.xls|2002|2007
780|484110.0|General Freight Trucking, Local|484110.0|General Freight Trucking, Local|2007_to_2002_NAICS.xls|2002|2007
781|484121.0|General Freight Trucking, Long-Distance, Truckload|484121.0|General Freight Trucking, Long-Distance, Truckload|2007_to_2002_NAICS.xls|2002|2007
782|484122.0|General Freight Trucking, Long-Distance, Less Than Truckload|484122.0|General Freight Trucking, Long-Distance, Less Than Truckload|2007_to_2002_NAICS.xls|2002|2007
783|484210.0|Used Household and Office Goods Moving|484210.0|Used Household and Office Goods Moving|2007_to_2002_NAICS.xls|2002|2007
784|484220.0|Specialized Freight (except Used Goods) Trucking, Local|484220.0|Specialized Freight (except Used Goods) Trucking, Local|2007_to_2002_NAICS.xls|2002|2007
785|484230.0|Specialized Freight (except Used Goods) Trucking, Long-Distance|484230.0|Specialized Freight (except Used Goods) Trucking, Long-Distance|2007_to_2002_NAICS.xls|2002|2007
786|485111.0|Mixed Mode Transit Systems|485111.0|Mixed Mode Transit Systems|2007_to_2002_NAICS.xls|2002|2007
